# Angstrom [air],  flux [abs.cor.cont.sub+1]
       6547.2361       1.0191260
       6547.2535       1.0199055
       6547.2710       1.0211486
       6547.2884       1.0228047
       6547.3058       1.0247658
       6547.3232       1.0268767
       6547.3406       1.0289568
       6547.3580       1.0308277
       6547.3754       1.0323466
       6547.3928       1.0334359
       6547.4102       1.0341038
       6547.4276       1.0344466
       6547.4451       1.0346277
       6547.4625       1.0348343
       6547.4799       1.0352235
       6547.4973       1.0358735
       6547.5147       1.0367614
       6547.5321       1.0377762
       6547.5495       1.0387646
       6547.5669       1.0395916
       6547.5843       1.0401920
       6547.6017       1.0405930
       6547.6192       1.0409019
       6547.6366       1.0412630
       6547.6540       1.0418016
       6547.6714       1.0425761
       6547.6888       1.0435531
       6547.7062       1.0446119
       6547.7236       1.0455866
       6547.7410       1.0463200
       6547.7584       1.0467159
       6547.7758       1.0467730
       6547.7933       1.0465873
       6547.8107       1.0463236
       6547.8281       1.0461631
       6547.8455       1.0462467
       6547.8629       1.0466297
       6547.8803       1.0472611
       6547.8977       1.0479889
       6547.9151       1.0485837
       6547.9325       1.0487723
       6547.9500       1.0482720
       6547.9674       1.0468250
       6547.9848       1.0442350
       6548.0022       1.0404058
       6548.0196       1.0353785
       6548.0370       1.0293550
       6548.0544       1.0226972
       6548.0718       1.0158919
       6548.0892       1.0094870
       6548.1066       1.0040117
       6548.1241      0.99989798
       6548.1415      0.99742037
       6548.1589      0.99666315
       6548.1763      0.99751756
       6548.1937      0.99970887
       6548.2111       1.0028498
       6548.2285       1.0065134
       6548.2459       1.0103113
       6548.2633       1.0139602
       6548.2807       1.0173163
       6548.2982       1.0203677
       6548.3156       1.0231902
       6548.3330       1.0258819
       6548.3504       1.0285058
       6548.3678       1.0310590
       6548.3852       1.0334779
       6548.4026       1.0356688
       6548.4200       1.0375448
       6548.4374       1.0390512
       6548.4548       1.0401715
       6548.4723       1.0409210
       6548.4897       1.0413371
       6548.5071       1.0414769
       6548.5245       1.0414232
       6548.5419       1.0412881
       6548.5593       1.0412037
       6548.5767       1.0412945
       6548.5941       1.0416387
       6548.6115       1.0422376
       6548.6289       1.0430118
       6548.6464       1.0438314
       6548.6638       1.0445690
       6548.6812       1.0451516
       6548.6986       1.0455847
       6548.7160       1.0459414
       6548.7334       1.0463246
       6548.7508       1.0468252
       6548.7682       1.0474979
       6548.7856       1.0483584
       6548.8030       1.0493941
       6548.8205       1.0505712
       6548.8379       1.0518315
       6548.8553       1.0530819
       6548.8727       1.0541925
       6548.8901       1.0550140
       6548.9075       1.0554127
       6548.9249       1.0553105
       6548.9423       1.0547112
       6548.9597       1.0536990
       6548.9772       1.0524110
       6548.9946       1.0509973
       6549.0120       1.0495849
       6549.0294       1.0482625
       6549.0468       1.0470894
       6549.0642       1.0461149
       6549.0816       1.0453909
       6549.0990       1.0449667
       6549.1164       1.0448658
       6549.1338       1.0450589
       6549.1513       1.0454493
       6549.1687       1.0458816
       6549.1861       1.0461728
       6549.2035       1.0461549
       6549.2209       1.0457158
       6549.2383       1.0448263
       6549.2557       1.0435495
       6549.2731       1.0420293
       6549.2905       1.0404608
       6549.3079       1.0390481
       6549.3254       1.0379614
       6549.3428       1.0373044
       6549.3602       1.0371043
       6549.3776       1.0373252
       6549.3950       1.0378961
       6549.4124       1.0387372
       6549.4298       1.0397721
       6549.4472       1.0409229
       6549.4646       1.0420990
       6549.4820       1.0431945
       6549.4995       1.0441040
       6549.5169       1.0447520
       6549.5343       1.0451193
       6549.5517       1.0452500
       6549.5691       1.0452319
       6549.5865       1.0451590
       6549.6039       1.0450959
       6549.6213       1.0450608
       6549.6387       1.0450331
       6549.6561       1.0449787
       6549.6736       1.0448772
       6549.6910       1.0447348
       6549.7084       1.0445791
       6549.7258       1.0444416
       6549.7432       1.0443376
       6549.7606       1.0442558
       6549.7780       1.0441623
       6549.7954       1.0440177
       6549.8128       1.0438015
       6549.8302       1.0435309
       6549.8477       1.0432674
       6549.8651       1.0431063
       6549.8825       1.0431517
       6549.8999       1.0434844
       6549.9173       1.0441366
       6549.9347       1.0450794
       6549.9521       1.0462290
       6549.9695       1.0474678
       6549.9869       1.0486710
       6550.0043       1.0497301
       6550.0218       1.0505676
       6550.0392       1.0511406
       6550.0566       1.0514389
       6550.0740       1.0514826
       6550.0914       1.0513202
       6550.1088       1.0510253
       6550.1262       1.0506879
       6550.1436       1.0503973
       6550.1610       1.0502223
       6550.1785       1.0501950
       6550.1959       1.0503084
       6550.2133       1.0505285
       6550.2307       1.0508174
       6550.2481       1.0511540
       6550.2655       1.0515442
       6550.2829       1.0520136
       6550.3003       1.0525884
       6550.3177       1.0532685
       6550.3351       1.0540129
       6550.3526       1.0547395
       6550.3700       1.0553422
       6550.3874       1.0557183
       6550.4048       1.0557955
       6550.4222       1.0555463
       6550.4396       1.0549860
       6550.4570       1.0541583
       6550.4744       1.0531194
       6550.4918       1.0519286
       6550.5092       1.0506519
       6550.5267       1.0493722
       6550.5441       1.0481975
       6550.5615       1.0472554
       6550.5789       1.0466702
       6550.5963       1.0465292
       6550.6137       1.0468509
       6550.6311       1.0475709
       6550.6485       1.0485559
       6550.6659       1.0496412
       6550.6833       1.0506771
       6550.7008       1.0515672
       6550.7182       1.0522803
       6550.7356       1.0528362
       6550.7530       1.0532747
       6550.7704       1.0536257
       6550.7878       1.0538966
       6550.8052       1.0540816
       6550.8226       1.0541856
       6550.8400       1.0542440
       6550.8574       1.0543254
       6550.8749       1.0545098
       6550.8923       1.0548516
       6550.9097       1.0553449
       6550.9271       1.0559100
       6550.9445       1.0564115
       6550.9619       1.0567076
       6550.9793       1.0567117
       6550.9967       1.0564350
       6551.0141       1.0559919
       6551.0315       1.0555624
       6551.0490       1.0553232
       6551.0664       1.0553797
       6551.0838       1.0557292
       6551.1012       1.0562721
       6551.1186       1.0568652
       6551.1360       1.0573895
       6551.1534       1.0578014
       6551.1708       1.0581460
       6551.1882       1.0585317
       6551.2057       1.0590830
       6551.2231       1.0598919
       6551.2405       1.0609844
       6551.2579       1.0623071
       6551.2753       1.0637335
       6551.2927       1.0650850
       6551.3101       1.0661651
       6551.3275       1.0668008
       6551.3449       1.0668842
       6551.3623       1.0664007
       6551.3798       1.0654305
       6551.3972       1.0641211
       6551.4146       1.0626369
       6551.4320       1.0611064
       6551.4494       1.0595903
       6551.4668       1.0580840
       6551.4842       1.0565524
       6551.5016       1.0549793
       6551.5190       1.0534089
       6551.5364       1.0519593
       6551.5539       1.0508036
       6551.5713       1.0501251
       6551.5887       1.0500648
       6551.6061       1.0506754
       6551.6235       1.0518858
       6551.6409       1.0535180
       6551.6583       1.0553181
       6551.6757       1.0570121
       6551.6931       1.0583672
       6551.7105       1.0592401
       6551.7280       1.0595972
       6551.7454       1.0595046
       6551.7628       1.0590965
       6551.7802       1.0585395
       6551.7976       1.0580032
       6551.8150       1.0576411
       6551.8324       1.0575780
       6551.8498       1.0578961
       6551.8672       1.0586180
       6551.8846       1.0596915
       6551.9021       1.0609833
       6551.9195       1.0622867
       6551.9369       1.0633418
       6551.9543       1.0638641
       6551.9717       1.0635754
       6551.9891       1.0622345
       6552.0065       1.0596708
       6552.0239       1.0558222
       6552.0413       1.0507740
       6552.0587       1.0447884
       6552.0762       1.0383091
       6552.0936       1.0319275
       6552.1110       1.0263048
       6552.1284       1.0220622
       6552.1458       1.0196629
       6552.1632       1.0193186
       6552.1806       1.0209512
       6552.1980       1.0242226
       6552.2154       1.0286260
       6552.2329       1.0336101
       6552.2503       1.0386954
       6552.2677       1.0435528
       6552.2851       1.0480267
       6552.3025       1.0520959
       6552.3199       1.0558083
       6552.3373       1.0592140
       6552.3547       1.0623190
       6552.3721       1.0650713
       6552.3895       1.0673794
       6552.4070       1.0691518
       6552.4244       1.0703421
       6552.4418       1.0709821
       6552.4592       1.0711898
       6552.4766       1.0711489
       6552.4940       1.0710659
       6552.5114       1.0711211
       6552.5288       1.0714300
       6552.5462       1.0720281
       6552.5636       1.0728800
       6552.5811       1.0739047
       6552.5985       1.0750047
       6552.6159       1.0760878
       6552.6333       1.0770762
       6552.6507       1.0779071
       6552.6681       1.0785301
       6552.6855       1.0789103
       6552.7029       1.0790402
       6552.7203       1.0789572
       6552.7377       1.0787561
       6552.7552       1.0785867
       6552.7726       1.0786303
       6552.7900       1.0790570
       6552.8074       1.0799774
       6552.8248       1.0814062
       6552.8422       1.0832522
       6552.8596       1.0853398
       6552.8770       1.0874518
       6552.8944       1.0893776
       6552.9118       1.0909472
       6552.9293       1.0920482
       6552.9467       1.0926162
       6552.9641       1.0926224
       6552.9815       1.0920672
       6552.9989       1.0909840
       6553.0163       1.0894494
       6553.0337       1.0875848
       6553.0511       1.0855423
       6553.0685       1.0834713
       6553.0859       1.0814791
       6553.1034       1.0796001
       6553.1208       1.0777893
       6553.1382       1.0759426
       6553.1556       1.0739345
       6553.1730       1.0716607
       6553.1904       1.0690715
       6553.2078       1.0661926
       6553.2252       1.0631319
       6553.2426       1.0600762
       6553.2600       1.0572746
       6553.2775       1.0550070
       6553.2949       1.0535397
       6553.3123       1.0530731
       6553.3297       1.0536986
       6553.3471       1.0553759
       6553.3645       1.0579412
       6553.3819       1.0611404
       6553.3993       1.0646778
       6553.4167       1.0682630
       6553.4342       1.0716477
       6553.4516       1.0746470
       6553.4690       1.0771471
       6553.4864       1.0791038
       6553.5038       1.0805325
       6553.5212       1.0814907
       6553.5386       1.0820555
       6553.5560       1.0822996
       6553.5734       1.0822842
       6553.5908       1.0820555
       6553.6083       1.0816629
       6553.6257       1.0811787
       6553.6431       1.0807085
       6553.6605       1.0803848
       6553.6779       1.0803453
       6553.6953       1.0807060
       6553.7127       1.0815375
       6553.7301       1.0828504
       6553.7475       1.0845922
       6553.7649       1.0866550
       6553.7824       1.0888953
       6553.7998       1.0911636
       6553.8172       1.0933334
       6553.8346       1.0953211
       6553.8520       1.0970842
       6553.8694       1.0986029
       6553.8868       1.0998540
       6553.9042       1.1007935
       6553.9216       1.1013572
       6553.9390       1.1014791
       6553.9565       1.1011151
       6553.9739       1.1002628
       6553.9913       1.0989702
       6554.0087       1.0973316
       6554.0261       1.0954756
       6554.0435       1.0935472
       6554.0609       1.0916864
       6554.0783       1.0900080
       6554.0957       1.0885860
       6554.1131       1.0874487
       6554.1306       1.0865828
       6554.1480       1.0859437
       6554.1654       1.0854640
       6554.1828       1.0850594
       6554.2002       1.0846342
       6554.2176       1.0840954
       6554.2350       1.0833801
       6554.2524       1.0824838
       6554.2698       1.0814792
       6554.2872       1.0805121
       6554.3047       1.0797705
       6554.3221       1.0794377
       6554.3395       1.0796472
       6554.3569       1.0804545
       6554.3743       1.0818291
       6554.3917       1.0836651
       6554.4091       1.0857997
       6554.4265       1.0880362
       6554.4439       1.0901706
       6554.4614       1.0920210
       6554.4788       1.0934592
       6554.4962       1.0944356
       6554.5136       1.0949887
       6554.5310       1.0952343
       6554.5484       1.0953331
       6554.5658       1.0954471
       6554.5832       1.0956992
       6554.6006       1.0961518
       6554.6180       1.0968125
       6554.6355       1.0976657
       6554.6529       1.0987123
       6554.6703       1.0999974
       6554.6877       1.1016093
       6554.7051       1.1036488
       6554.7225       1.1061839
       6554.7399       1.1092141
       6554.7573       1.1126612
       6554.7747       1.1163907
       6554.7921       1.1202503
       6554.8096       1.1241061
       6554.8270       1.1278634
       6554.8444       1.1314669
       6554.8618       1.1348889
       6554.8792       1.1381163
       6554.8966       1.1411395
       6554.9140       1.1439508
       6554.9314       1.1465436
       6554.9488       1.1489110
       6554.9662       1.1510407
       6554.9837       1.1529087
       6555.0011       1.1544750
       6555.0185       1.1556829
       6555.0359       1.1564620
       6555.0533       1.1567338
       6555.0707       1.1564176
       6555.0881       1.1554372
       6555.1055       1.1537272
       6555.1229       1.1512387
       6555.1403       1.1479421
       6555.1578       1.1438296
       6555.1752       1.1389182
       6555.1926       1.1332610
       6555.2100       1.1269639
       6555.2274       1.1202055
       6555.2448       1.1132431
       6555.2622       1.1063940
       6555.2796       1.0999867
       6555.2970       1.0942924
       6555.3144       1.0894608
       6555.3319       1.0854833
       6555.3493       1.0822014
       6555.3667       1.0793578
       6555.3841       1.0766793
       6555.4015       1.0739646
       6555.4189       1.0711531
       6555.4363       1.0683496
       6555.4537       1.0657940
       6555.4711       1.0637811
       6555.4885       1.0625558
       6555.5060       1.0622250
       6555.5234       1.0627124
       6555.5408       1.0637921
       6555.5582       1.0651843
       6555.5756       1.0666577
       6555.5930       1.0681059
       6555.6104       1.0695662
       6555.6278       1.0711765
       6555.6452       1.0730942
       6555.6627       1.0754117
       6555.6801       1.0781021
       6555.6975       1.0810130
       6555.7149       1.0839064
       6555.7323       1.0865291
       6555.7497       1.0886856
       6555.7671       1.0902883
       6555.7845       1.0913678
       6555.8019       1.0920441
       6555.8193       1.0924717
       6555.8368       1.0927844
       6555.8542       1.0930602
       6555.8716       1.0933188
       6555.8890       1.0935468
       6555.9064       1.0937339
       6555.9238       1.0938994
       6555.9412       1.0940979
       6555.9586       1.0944006
       6555.9760       1.0948653
       6555.9934       1.0955119
       6556.0109       1.0963129
       6556.0283       1.0972039
       6556.0457       1.0981036
       6556.0631       1.0989341
       6556.0805       1.0996329
       6556.0979       1.1001576
       6556.1153       1.1004885
       6556.1327       1.1006318
       6556.1501       1.1006262
       6556.1675       1.1005441
       6556.1850       1.1004871
       6556.2024       1.1005639
       6556.2198       1.1008660
       6556.2372       1.1014409
       6556.2546       1.1022754
       6556.2720       1.1032958
       6556.2894       1.1043887
       6556.3068       1.1054370
       6556.3242       1.1063594
       6556.3416       1.1071364
       6556.3591       1.1078090
       6556.3765       1.1084477
       6556.3939       1.1091006
       6556.4113       1.1097457
       6556.4287       1.1102683
       6556.4461       1.1104792
       6556.4635       1.1101659
       6556.4809       1.1091569
       6556.4983       1.1073707
       6556.5157       1.1048302
       6556.5332       1.1016422
       6556.5506       1.0979543
       6556.5680       1.0939136
       6556.5854       1.0896445
       6556.6028       1.0852537
       6556.6202       1.0808553
       6556.6376       1.0766017
       6556.6550       1.0726994
       6556.6724       1.0694003
       6556.6899       1.0669660
       6556.7073       1.0656177
       6556.7247       1.0654890
       6556.7421       1.0665968
       6556.7595       1.0688397
       6556.7769       1.0720202
       6556.7943       1.0758815
       6556.8117       1.0801473
       6556.8291       1.0845526
       6556.8465       1.0888743
       6556.8640       1.0929418
       6556.8814       1.0966362
       6556.8988       1.0998790
       6556.9162       1.1026155
       6556.9336       1.1048037
       6556.9510       1.1064162
       6556.9684       1.1074588
       6556.9858       1.1079951
       6557.0032       1.1081592
       6557.0206       1.1081412
       6557.0381       1.1081434
       6557.0555       1.1083230
       6557.0729       1.1087477
       6557.0903       1.1093870
       6557.1077       1.1101443
       6557.1251       1.1109138
       6557.1425       1.1116355
       6557.1599       1.1123216
       6557.1773       1.1130436
       6557.1947       1.1138896
       6557.2122       1.1149126
       6557.2296       1.1160959
       6557.2470       1.1173483
       6557.2644       1.1185290
       6557.2818       1.1194894
       6557.2992       1.1201127
       6557.3166       1.1203401
       6557.3340       1.1201773
       6557.3514       1.1196853
       6557.3688       1.1189622
       6557.3863       1.1181193
       6557.4037       1.1172570
       6557.4211       1.1164431
       6557.4385       1.1156986
       6557.4559       1.1149954
       6557.4733       1.1142638
       6557.4907       1.1134105
       6557.5081       1.1123398
       6557.5255       1.1109733
       6557.5429       1.1092703
       6557.5604       1.1072509
       6557.5778       1.1050194
       6557.5952       1.1027770
       6557.6126       1.1008130
       6557.6300       1.0994619
       6557.6474       1.0990332
       6557.6648       1.0997279
       6557.6822       1.1015697
       6557.6996       1.1043737
       6557.7171       1.1077690
       6557.7345       1.1112727
       6557.7519       1.1144009
       6557.7693       1.1167869
       6557.7867       1.1182722
       6557.8041       1.1189431
       6557.8215       1.1190987
       6557.8389       1.1191600
       6557.8563       1.1195461
       6557.8737       1.1205557
       6557.8912       1.1222880
       6557.9086       1.1246233
       6557.9260       1.1272634
       6557.9434       1.1298172
       6557.9608       1.1319021
       6557.9782       1.1332342
       6557.9956       1.1336851
       6558.0130       1.1332974
       6558.0304       1.1322595
       6558.0478       1.1308540
       6558.0653       1.1293926
       6558.0827       1.1281523
       6558.1001       1.1273235
       6558.1175       1.1269817
       6558.1349       1.1270771
       6558.1523       1.1274664
       6558.1697       1.1279621
       6558.1871       1.1283880
       6558.2045       1.1286272
       6558.2219       1.1286461
       6558.2394       1.1284906
       6558.2568       1.1282591
       6558.2742       1.1280660
       6558.2916       1.1280088
       6558.3090       1.1281508
       6558.3264       1.1285203
       6558.3438       1.1291230
       6558.3612       1.1299555
       6558.3786       1.1310106
       6558.3960       1.1322679
       6558.4135       1.1336741
       6558.4309       1.1351274
       6558.4483       1.1364798
       6558.4657       1.1375670
       6558.4831       1.1382577
       6558.5005       1.1385028
       6558.5179       1.1383609
       6558.5353       1.1379864
       6558.5527       1.1375846
       6558.5701       1.1373522
       6558.5876       1.1374271
       6558.6050       1.1378645
       6558.6224       1.1386413
       6558.6398       1.1396808
       6558.6572       1.1408846
       6558.6746       1.1421596
       6558.6920       1.1434347
       6558.7094       1.1446663
       6558.7268       1.1458362
       6558.7442       1.1469478
       6558.7617       1.1480246
       6558.7791       1.1491130
       6558.7965       1.1502865
       6558.8139       1.1516363
       6558.8313       1.1532519
       6558.8487       1.1551879
       6558.8661       1.1574314
       6558.8835       1.1598878
       6558.9009       1.1623995
       6558.9184       1.1647929
       6558.9358       1.1669370
       6558.9532       1.1687882
       6558.9706       1.1704006
       6558.9880       1.1719015
       6559.0054       1.1734422
       6559.0228       1.1751463
       6559.0402       1.1770709
       6559.0576       1.1791884
       6559.0750       1.1813888
       6559.0925       1.1834994
       6559.1099       1.1853162
       6559.1273       1.1866451
       6559.1447       1.1873462
       6559.1621       1.1873684
       6559.1795       1.1867632
       6559.1969       1.1856692
       6559.2143       1.1842690
       6559.2317       1.1827344
       6559.2491       1.1811764
       6559.2666       1.1796206
       6559.2840       1.1780119
       6559.3014       1.1762426
       6559.3188       1.1741917
       6559.3362       1.1717570
       6559.3536       1.1688749
       6559.3710       1.1655285
       6559.3884       1.1617525
       6559.4058       1.1576402
       6559.4232       1.1533491
       6559.4407       1.1491024
       6559.4581       1.1451549
       6559.4755       1.1417514
       6559.4929       1.1390777
       6559.5103       1.1372269
       6559.5277       1.1361947
       6559.5451       1.1359005
       6559.5625       1.1362230
       6559.5799       1.1370320
       6559.5973       1.1382073
       6559.6148       1.1396480
       6559.6322       1.1412786
       6559.6496       1.1430594
       6559.6670       1.1449981
       6559.6844       1.1471519
       6559.7018       1.1496121
       6559.7192       1.1524705
       6559.7366       1.1557792
       6559.7540       1.1595204
       6559.7714       1.1636010
       6559.7889       1.1678727
       6559.8063       1.1721684
       6559.8237       1.1763348
       6559.8411       1.1802494
       6559.8585       1.1838184
       6559.8759       1.1869644
       6559.8933       1.1896179
       6559.9107       1.1917242
       6559.9281       1.1932641
       6559.9456       1.1942807
       6559.9630       1.1949000
       6559.9804       1.1953346
       6559.9978       1.1958656
       6560.0152       1.1968032
       6560.0326       1.1984319
       6560.0500       1.2009507
       6560.0674       1.2044252
       6560.0848       1.2087553
       6560.1022       1.2136828
       6560.1197       1.2188501
       6560.1371       1.2238721
       6560.1545       1.2284206
       6560.1719       1.2322934
       6560.1893       1.2354455
       6560.2067       1.2379717
       6560.2241       1.2400484
       6560.2415       1.2418576
       6560.2589       1.2435233
       6560.2763       1.2450806
       6560.2938       1.2464811
       6560.3112       1.2476254
       6560.3286       1.2484020
       6560.3460       1.2487229
       6560.3634       1.2485508
       6560.3808       1.2479187
       6560.3982       1.2469421
       6560.4156       1.2458166
       6560.4330       1.2447934
       6560.4504       1.2441316
       6560.4679       1.2440365
       6560.4853       1.2446042
       6560.5027       1.2457943
       6560.5201       1.2474432
       6560.5375       1.2493150
       6560.5549       1.2511713
       6560.5723       1.2528349
       6560.5897       1.2542304
       6560.6071       1.2553912
       6560.6245       1.2564407
       6560.6420       1.2575578
       6560.6594       1.2589401
       6560.6768       1.2607727
       6560.6942       1.2632061
       6560.7116       1.2663437
       6560.7290       1.2702412
       6560.7464       1.2748888
       6560.7638       1.2802261
       6560.7812       1.2861370
       6560.7986       1.2924511
       6560.8161       1.2989524
       6560.8335       1.3054017
       6560.8509       1.3115711
       6560.8683       1.3172854
       6560.8857       1.3224566
       6560.9031       1.3271016
       6560.9205       1.3313363
       6560.9379       1.3353496
       6560.9553       1.3393658
       6560.9728       1.3436039
       6560.9902       1.3482415
       6561.0076       1.3533898
       6561.0250       1.3590830
       6561.0424       1.3652834
       6561.0598       1.3719010
       6561.0772       1.3788211
       6561.0946       1.3859322
       6561.1120       1.3931475
       6561.1294       1.4004187
       6561.1469       1.4077421
       6561.1643       1.4151609
       6561.1817       1.4227641
       6561.1991       1.4306796
       6561.2165       1.4390571
       6561.2339       1.4480403
       6561.2513       1.4577315
       6561.2687       1.4681611
       6561.2861       1.4792755
       6561.3035       1.4909522
       6561.3210       1.5030411
       6561.3384       1.5154176
       6561.3558       1.5280266
       6561.3732       1.5409000
       6561.3906       1.5541418
       6561.4080       1.5678843
       6561.4254       1.5822384
       6561.4428       1.5972566
       6561.4602       1.6129217
       6561.4776       1.6291642
       6561.4951       1.6459032
       6561.5125       1.6630894
       6561.5299       1.6807332
       6561.5473       1.6989009
       6561.5647       1.7176784
       6561.5821       1.7371192
       6561.5995       1.7571992
       6561.6169       1.7778001
       6561.6343       1.7987282
       6561.6517       1.8197585
       6561.6692       1.8406826
       6561.6866       1.8613421
       6561.7040       1.8816384
       6561.7214       1.9015207
       6561.7388       1.9209633
       6561.7562       1.9399433
       6561.7736       1.9584243
       6561.7910       1.9763525
       6561.8084       1.9936621
       6561.8258       2.0102909
       6561.8433       2.0262000
       6561.8607       2.0413913
       6561.8781       2.0559156
       6561.8955       2.0698663
       6561.9129       2.0833626
       6561.9303       2.0965293
       6561.9477       2.1094829
       6561.9651       2.1223276
       6561.9825       2.1351573
       6561.9999       2.1480530
       6562.0174       2.1610695
       6562.0348       2.1742153
       6562.0522       2.1874209
       6562.0696       2.2005411
       6562.0870       2.2133626
       6562.1044       2.2256349
       6562.1218       2.2371119
       6562.1392       2.2475994
       6562.1566       2.2569996
       6562.1741       2.2653469
       6562.1915       2.2728227
       6562.2089       2.2797425
       6562.2263       2.2865094
       6562.2437       2.2935413
       6562.2611       2.3011884
       6562.2785       2.3096662
       6562.2959       2.3190230
       6562.3133       2.3291531
       6562.3307       2.3398510
       6562.3482       2.3508859
       6562.3656       2.3620707
       6562.3830       2.3733013
       6562.4004       2.3845575
       6562.4178       2.3958766
       6562.4352       2.4073218
       6562.4526       2.4189672
       6562.4700       2.4309037
       6562.4874       2.4432571
       6562.5048       2.4561973
       6562.5223       2.4699277
       6562.5397       2.4846565
       6562.5571       2.5005589
       6562.5745       2.5177431
       6562.5919       2.5362227
       6562.6093       2.5558916
       6562.6267       2.5765003
       6562.6441       2.5976386
       6562.6615       2.6187400
       6562.6789       2.6391126
       6562.6964       2.6580162
       6562.7138       2.6747638
       6562.7312       2.6888018
       6562.7486       2.6997701
       6562.7660       2.7075168
       6562.7834       2.7120678
       6562.8008       2.7135614
       6562.8182       2.7121631
       6562.8356       2.7079858
       6562.8530       2.7010377
       6562.8705       2.6912172
       6562.8879       2.6783593
       6562.9053       2.6623191
       6562.9227       2.6430670
       6562.9401       2.6207601
       6562.9575       2.5957696
       6562.9749       2.5686553
       6562.9923       2.5401009
       6563.0097       2.5108287
       6563.0271       2.4815138
       6563.0446       2.4527104
       6563.0620       2.4247980
       6563.0794       2.3979509
       6563.0968       2.3721370
       6563.1142       2.3471485
       6563.1316       2.3226634
       6563.1490       2.2983284
       6563.1664       2.2738472
       6563.1838       2.2490552
       6563.2013       2.2239645
       6563.2187       2.1987669
       6563.2361       2.1737964
       6563.2535       2.1494574
       6563.2709       2.1261406
       6563.2883       2.1041462
       6563.3057       2.0836376
       6563.3231       2.0646336
       6563.3405       2.0470335
       6563.3579       2.0306468
       6563.3754       2.0152486
       6563.3928       2.0005936
       6563.4102       1.9864217
       6563.4276       1.9724591
       6563.4450       1.9584324
       6563.4624       1.9441024
       6563.4798       1.9293134
       6563.4972       1.9140396
       6563.5146       1.8984078
       6563.5320       1.8826784
       6563.5495       1.8671860
       6563.5669       1.8522540
       6563.5843       1.8381126
       6563.6017       1.8248498
       6563.6191       1.8124132
       6563.6365       1.8006602
       6563.6539       1.7894367
