# Angstrom [air],  flux [abs.cor.cont.sub+1]
       6549.3836       1.0145404
       6549.4010       1.0121887
       6549.4184       1.0104880
       6549.4358       1.0092346
       6549.4532       1.0081130
       6549.4706       1.0068387
       6549.4881       1.0052916
       6549.5055       1.0035722
       6549.5229       1.0019577
       6549.5403       1.0007836
       6549.5577       1.0003152
       6549.5751       1.0006679
       6549.5925       1.0017967
       6549.6099       1.0035386
       6549.6273       1.0056672
       6549.6448       1.0079371
       6549.6622       1.0101143
       6549.6796       1.0120059
       6549.6970       1.0134896
       6549.7144       1.0145316
       6549.7318       1.0151757
       6549.7492       1.0155114
       6549.7666       1.0156360
       6549.7840       1.0156440
       6549.8014       1.0156504
       6549.8189       1.0158182
       6549.8363       1.0163536
       6549.8537       1.0174494
       6549.8711       1.0191963
       6549.8885       1.0215103
       6549.9059       1.0241229
       6549.9233       1.0266549
       6549.9407       1.0287466
       6549.9581       1.0301878
       6549.9755       1.0309892
       6549.9930       1.0313627
       6550.0104       1.0316261
       6550.0278       1.0320766
       6550.0452       1.0328852
       6550.0626       1.0340433
       6550.0800       1.0353634
       6550.0974       1.0365149
       6550.1148       1.0370799
       6550.1322       1.0366253
       6550.1497       1.0347946
       6550.1671       1.0314153
       6550.1845       1.0265946
       6550.2019       1.0207647
       6550.2193       1.0146393
       6550.2367       1.0090781
       6550.2541       1.0048893
       6550.2715       1.0026367
       6550.2889       1.0025192
       6550.3063       1.0043648
       6550.3238       1.0077340
       6550.3412       1.0120814
       6550.3586       1.0169026
       6550.3760       1.0218121
       6550.3934       1.0265328
       6550.4108       1.0308425
       6550.4282       1.0345169
       6550.4456       1.0373244
       6550.4630       1.0390768
       6550.4805       1.0397034
       6550.4979       1.0393072
       6550.5153       1.0381741
       6550.5327       1.0367275
       6550.5501       1.0354438
       6550.5675       1.0347499
       6550.5849       1.0349238
       6550.6023       1.0360255
       6550.6197       1.0378777
       6550.6371       1.0401125
       6550.6546       1.0422725
       6550.6720       1.0439348
       6550.6894       1.0448115
       6550.7068       1.0447942
       6550.7242       1.0439340
       6550.7416       1.0423820
       6550.7590       1.0403232
       6550.7764       1.0379362
       6550.7938       1.0353865
       6550.8112       1.0328437
       6550.8287       1.0305007
       6550.8461       1.0285781
       6550.8635       1.0273017
       6550.8809       1.0268560
       6550.8983       1.0273264
       6550.9157       1.0286526
       6550.9331       1.0306207
       6550.9505       1.0329107
       6550.9679       1.0351943
       6550.9854       1.0372455
       6551.0028       1.0390116
       6551.0202       1.0406012
       6551.0376       1.0421904
       6551.0550       1.0438913
       6551.0724       1.0456584
       6551.0898       1.0472921
       6551.1072       1.0485317
       6551.1246       1.0491818
       6551.1420       1.0491994
       6551.1595       1.0487004
       6551.1769       1.0478954
       6551.1943       1.0470046
       6551.2117       1.0462010
       6551.2291       1.0455947
       6551.2465       1.0452390
       6551.2639       1.0451297
       6551.2813       1.0451953
       6551.2987       1.0452986
       6551.3162       1.0452775
       6551.3336       1.0450252
       6551.3510       1.0445708
       6551.3684       1.0441046
       6551.3858       1.0439165
       6551.4032       1.0442624
       6551.4206       1.0452237
       6551.4380       1.0466356
       6551.4554       1.0481283
       6551.4728       1.0492685
       6551.4903       1.0497386
       6551.5077       1.0494712
       6551.5251       1.0486835
       6551.5425       1.0477976
       6551.5599       1.0472880
       6551.5773       1.0475189
       6551.5947       1.0486352
       6551.6121       1.0505367
       6551.6295       1.0529313
       6551.6469       1.0554308
       6551.6644       1.0576497
       6551.6818       1.0592744
       6551.6992       1.0600894
       6551.7166       1.0599872
       6551.7340       1.0589322
       6551.7514       1.0569481
       6551.7688       1.0541192
       6551.7862       1.0506067
       6551.8036       1.0466631
       6551.8211       1.0426220
       6551.8385       1.0388525
       6551.8559       1.0356894
       6551.8733       1.0333642
       6551.8907       1.0319653
       6551.9081       1.0314409
       6551.9255       1.0316350
       6551.9429       1.0323395
       6551.9603       1.0333401
       6551.9777       1.0344482
       6551.9952       1.0355154
       6552.0126       1.0364366
       6552.0300       1.0371459
       6552.0474       1.0376083
       6552.0648       1.0378144
       6552.0822       1.0377775
       6552.0996       1.0375373
       6552.1170       1.0371650
       6552.1344       1.0367696
       6552.1519       1.0365016
       6552.1693       1.0365534
       6552.1867       1.0371485
       6552.2041       1.0385092
       6552.2215       1.0407921
       6552.2389       1.0440070
       6552.2563       1.0479527
       6552.2737       1.0522144
       6552.2911       1.0562480
       6552.3085       1.0595305
       6552.3260       1.0617198
       6552.3434       1.0627480
       6552.3608       1.0628328
       6552.3782       1.0623549
       6552.3956       1.0616939
       6552.4130       1.0610815
       6552.4304       1.0605209
       6552.4478       1.0598061
       6552.4652       1.0586322
       6552.4826       1.0567502
       6552.5001       1.0541019
       6552.5175       1.0508778
       6552.5349       1.0474760
       6552.5523       1.0443829
       6552.5697       1.0420297
       6552.5871       1.0406796
       6552.6045       1.0403839
       6552.6219       1.0410139
       6552.6393       1.0423462
       6552.6568       1.0441672
       6552.6742       1.0463570
       6552.6916       1.0489215
       6552.7090       1.0519620
       6552.7264       1.0555939
       6552.7438       1.0598491
       6552.7612       1.0646054
       6552.7786       1.0695757
       6552.7960       1.0743638
       6552.8134       1.0785604
       6552.8309       1.0818389
       6552.8483       1.0840130
       6552.8657       1.0850443
       6552.8831       1.0850152
       6552.9005       1.0840924
       6552.9179       1.0825017
       6552.9353       1.0805135
       6552.9527       1.0784276
       6552.9701       1.0765457
       6552.9875       1.0751326
       6553.0050       1.0743727
       6553.0224       1.0743260
       6553.0398       1.0749292
       6553.0572       1.0760128
       6553.0746       1.0773511
       6553.0920       1.0787338
       6553.1094       1.0800315
       6553.1268       1.0812252
       6553.1442       1.0823721
       6553.1617       1.0835135
       6553.1791       1.0845651
       6553.1965       1.0852538
       6553.2139       1.0851510
       6553.2313       1.0838086
       6553.2487       1.0809460
       6553.2661       1.0766025
       6553.2835       1.0711804
       6553.3009       1.0653547
       6553.3183       1.0598844
       6553.3358       1.0554058
       6553.3532       1.0522847
       6553.3706       1.0505770
       6553.3880       1.0500917
       6553.4054       1.0505149
       6553.4228       1.0515381
       6553.4402       1.0529456
       6553.4576       1.0546440
       6553.4750       1.0566396
       6553.4925       1.0589858
       6553.5099       1.0617253
       6553.5273       1.0648474
       6553.5447       1.0682711
       6553.5621       1.0718521
       6553.5795       1.0754046
       6553.5969       1.0787269
       6553.6143       1.0816250
       6553.6317       1.0839383
       6553.6491       1.0855629
       6553.6666       1.0864855
       6553.6840       1.0867685
       6553.7014       1.0865078
       6553.7188       1.0857647
       6553.7362       1.0845099
       6553.7536       1.0826231
       6553.7710       1.0799673
       6553.7884       1.0765152
       6553.8058       1.0724644
       6553.8232       1.0682812
       6553.8407       1.0646375
       6553.8581       1.0622565
       6553.8755       1.0617219
       6553.8929       1.0633163
       6553.9103       1.0669392
       6553.9277       1.0721233
       6553.9451       1.0781327
       6553.9625       1.0841092
       6553.9799       1.0892283
       6553.9974       1.0928311
       6554.0148       1.0945149
       6554.0322       1.0941716
       6554.0496       1.0919774
       6554.0670       1.0883406
       6554.0844       1.0838232
       6554.1018       1.0790550
       6554.1192       1.0746530
       6554.1366       1.0711531
       6554.1540       1.0689548
       6554.1715       1.0682777
       6554.1889       1.0691324
       6554.2063       1.0713159
       6554.2237       1.0744398
       6554.2411       1.0779934
       6554.2585       1.0814336
       6554.2759       1.0842861
       6554.2933       1.0862377
       6554.3107       1.0872088
       6554.3282       1.0873766
       6554.3456       1.0871117
       6554.3630       1.0868694
       6554.3804       1.0870441
       6554.3978       1.0878438
       6554.4152       1.0892339
       6554.4326       1.0909675
       6554.4500       1.0926842
       6554.4674       1.0940299
       6554.4848       1.0947547
       6554.5023       1.0947676
       6554.5197       1.0941509
       6554.5371       1.0931422
       6554.5545       1.0920885
       6554.5719       1.0913687
       6554.5893       1.0912933
       6554.6067       1.0920082
       6554.6241       1.0934415
       6554.6415       1.0953235
       6554.6589       1.0972744
       6554.6764       1.0989220
       6554.6938       1.1000001
       6554.7112       1.1003928
       6554.7286       1.1001254
       6554.7460       1.0993213
       6554.7634       1.0981560
       6554.7808       1.0968201
       6554.7982       1.0954998
       6554.8156       1.0943729
       6554.8331       1.0936207
       6554.8505       1.0934485
       6554.8679       1.0940969
       6554.8853       1.0958162
       6554.9027       1.0987922
       6554.9201       1.1030396
       6554.9375       1.1083161
       6554.9549       1.1141204
       6554.9723       1.1197976
       6554.9897       1.1247599
       6555.0072       1.1286797
       6555.0246       1.1315872
       6555.0420       1.1338145
       6555.0594       1.1358051
       6555.0768       1.1378773
       6555.0942       1.1400451
       6555.1116       1.1419702
       6555.1290       1.1430542
       6555.1464       1.1426269
       6555.1639       1.1401560
       6555.1813       1.1354103
       6555.1987       1.1285305
       6555.2161       1.1199980
       6555.2335       1.1105191
       6555.2509       1.1008634
       6555.2683       1.0917026
       6555.2857       1.0834905
       6555.3031       1.0764112
       6555.3205       1.0704020
       6555.3380       1.0652403
       6555.3554       1.0606653
       6555.3728       1.0564956
       6555.3902       1.0527044
       6555.4076       1.0494262
       6555.4250       1.0468926
       6555.4424       1.0453252
       6555.4598       1.0448288
       6555.4772       1.0453316
       6555.4946       1.0465965
       6555.5121       1.0483022
       6555.5295       1.0501590
       6555.5469       1.0520072
       6555.5643       1.0538527
       6555.5817       1.0558201
       6555.5991       1.0580491
       6555.6165       1.0605883
       6555.6339       1.0633520
       6555.6513       1.0661700
       6555.6688       1.0688890
       6555.6862       1.0714616
       6555.7036       1.0739652
       6555.7210       1.0765383
       6555.7384       1.0792789
       6555.7558       1.0821714
       6555.7732       1.0850846
       6555.7906       1.0878361
       6555.8080       1.0902737
       6555.8254       1.0923236
       6555.8429       1.0939810
       6555.8603       1.0952617
       6555.8777       1.0961512
       6555.8951       1.0965856
       6555.9125       1.0964706
       6555.9299       1.0957243
       6555.9473       1.0943212
       6555.9647       1.0923196
       6555.9821       1.0898710
       6555.9996       1.0872111
       6556.0170       1.0846360
       6556.0344       1.0824592
       6556.0518       1.0809543
       6556.0692       1.0802921
       6556.0866       1.0804969
       6556.1040       1.0814436
       6556.1214       1.0829013
       6556.1388       1.0846120
       6556.1562       1.0863706
       6556.1737       1.0880728
       6556.1911       1.0897123
       6556.2085       1.0913348
       6556.2259       1.0929796
       6556.2433       1.0946444
       6556.2607       1.0962934
       6556.2781       1.0979023
       6556.2955       1.0995016
       6556.3129       1.1011841
       6556.3303       1.1030622
       6556.3478       1.1051943
       6556.3652       1.1075174
       6556.3826       1.1098245
       6556.4000       1.1118010
       6556.4174       1.1131097
       6556.4348       1.1134937
       6556.4522       1.1128636
       6556.4696       1.1113393
       6556.4870       1.1092313
       6556.5045       1.1069628
       6556.5219       1.1049581
       6556.5393       1.1035333
       6556.5567       1.1028277
       6556.5741       1.1027943
       6556.5915       1.1032410
       6556.6089       1.1038991
       6556.6263       1.1044912
       6556.6437       1.1047851
       6556.6611       1.1046349
       6556.6786       1.1040091
       6556.6960       1.1030027
       6556.7134       1.1018191
       6556.7308       1.1007128
       6556.7482       1.0999051
       6556.7656       1.0995043
       6556.7830       1.0994705
       6556.8004       1.0996441
       6556.8178       1.0998248
       6556.8352       1.0998580
       6556.8527       1.0996855
       6556.8701       1.0993410
       6556.8875       1.0989065
       6556.9049       1.0984594
       6556.9223       1.0980394
       6556.9397       1.0976415
       6556.9571       1.0972305
       6556.9745       1.0967652
       6556.9919       1.0962275
       6557.0094       1.0956503
       6557.0268       1.0951344
       6557.0442       1.0948377
       6557.0616       1.0949325
       6557.0790       1.0955429
       6557.0964       1.0966882
       6557.1138       1.0982564
       6557.1312       1.1000185
       6557.1486       1.1016731
       6557.1660       1.1029092
       6557.1835       1.1034760
       6557.2009       1.1032508
       6557.2183       1.1022906
       6557.2357       1.1008423
       6557.2531       1.0992901
       6557.2705       1.0980427
       6557.2879       1.0973966
       6557.3053       1.0974347
       6557.3227       1.0980102
       6557.3402       1.0988243
       6557.3576       1.0995620
       6557.3750       1.1000206
       6557.3924       1.1001795
       6557.4098       1.1001940
       6557.4272       1.1003305
       6557.4446       1.1008810
       6557.4620       1.1020850
       6557.4794       1.1040722
       6557.4968       1.1068262
       6557.5143       1.1101712
       6557.5317       1.1137888
       6557.5491       1.1172746
       6557.5665       1.1202265
       6557.5839       1.1223610
       6557.6013       1.1235836
       6557.6187       1.1240063
       6557.6361       1.1238972
       6557.6535       1.1235857
       6557.6709       1.1233627
       6557.6884       1.1234126
       6557.7058       1.1237924
       6557.7232       1.1244511
       6557.7406       1.1252678
       6557.7580       1.1260908
       6557.7754       1.1267687
       6557.7928       1.1271734
       6557.8102       1.1272191
       6557.8276       1.1268753
       6557.8451       1.1261722
       6557.8625       1.1251968
       6557.8799       1.1240834
       6557.8973       1.1230071
       6557.9147       1.1221801
       6557.9321       1.1218464
       6557.9495       1.1222590
       6557.9669       1.1236316
       6557.9843       1.1260689
       6558.0017       1.1294994
       6558.0192       1.1336399
       6558.0366       1.1380178
       6558.0540       1.1420546
       6558.0714       1.1451913
       6558.0888       1.1470212
       6558.1062       1.1473872
       6558.1236       1.1464109
       6558.1410       1.1444425
       6558.1584       1.1419448
       6558.1759       1.1393493
       6558.1933       1.1369295
       6558.2107       1.1347339
       6558.2281       1.1325974
       6558.2455       1.1302421
       6558.2629       1.1274216
       6558.2803       1.1240590
       6558.2977       1.1203269
       6558.3151       1.1166330
       6558.3325       1.1135122
       6558.3500       1.1114655
       6558.3674       1.1108075
       6558.3848       1.1115760
       6558.4022       1.1135319
       6558.4196       1.1162393
       6558.4370       1.1191940
       6558.4544       1.1219565
       6558.4718       1.1242510
       6558.4892       1.1260096
       6558.5066       1.1273549
       6558.5241       1.1285368
       6558.5415       1.1298453
       6558.5589       1.1315243
       6558.5763       1.1337056
       6558.5937       1.1363759
       6558.6111       1.1393790
       6558.6285       1.1424521
       6558.6459       1.1452831
       6558.6633       1.1475717
       6558.6808       1.1490792
       6558.6982       1.1496586
       6558.7156       1.1492691
       6558.7330       1.1479829
       6558.7504       1.1459905
       6558.7678       1.1435995
       6558.7852       1.1412127
       6558.8026       1.1392762
       6558.8200       1.1382010
       6558.8374       1.1382784
       6558.8549       1.1396208
       6558.8723       1.1421376
       6558.8897       1.1455539
       6558.9071       1.1494800
       6558.9245       1.1534721
       6558.9419       1.1570968
       6558.9593       1.1599927
       6558.9767       1.1619293
       6558.9941       1.1628550
       6559.0116       1.1629167
       6559.0290       1.1624319
       6559.0464       1.1618095
       6559.0638       1.1614401
       6559.0812       1.1615954
       6559.0986       1.1623749
       6559.1160       1.1637187
       6559.1334       1.1654714
       6559.1508       1.1674623
       6559.1682       1.1695656
       6559.1857       1.1717189
       6559.2031       1.1738999
       6559.2205       1.1760810
       6559.2379       1.1781842
       6559.2553       1.1800602
       6559.2727       1.1815032
       6559.2901       1.1823007
       6559.3075       1.1823026
       6559.3249       1.1814829
       6559.3423       1.1799690
       6559.3598       1.1780216
       6559.3772       1.1759681
       6559.3946       1.1741065
       6559.4120       1.1726076
       6559.4294       1.1714453
       6559.4468       1.1703753
       6559.4642       1.1689795
       6559.4816       1.1667693
       6559.4990       1.1633296
       6559.5165       1.1584529
       6559.5339       1.1522665
       6559.5513       1.1452172
       6559.5687       1.1379932
       6559.5861       1.1313794
       6559.6035       1.1260956
       6559.6209       1.1226699
       6559.6383       1.1213782
       6559.6557       1.1222525
       6559.6731       1.1251323
       6559.6906       1.1297270
       6559.7080       1.1356624
       6559.7254       1.1425060
       6559.7428       1.1497833
       6559.7602       1.1570074
       6559.7776       1.1637340
       6559.7950       1.1696376
       6559.8124       1.1745767
       6559.8298       1.1786137
       6559.8473       1.1819651
       6559.8647       1.1848977
       6559.8821       1.1876126
       6559.8995       1.1901736
       6559.9169       1.1925112
       6559.9343       1.1944934
       6559.9517       1.1960190
       6559.9691       1.1970825
       6559.9865       1.1977780
       6560.0039       1.1982464
       6560.0214       1.1986014
       6560.0388       1.1988772
       6560.0562       1.1990260
       6560.0736       1.1989657
       6560.0910       1.1986519
       6560.1084       1.1981378
       6560.1258       1.1975915
       6560.1432       1.1972618
       6560.1606       1.1974038
       6560.1780       1.1981865
       6560.1955       1.1996156
       6560.2129       1.2015189
       6560.2303       1.2035801
       6560.2477       1.2054305
       6560.2651       1.2067762
       6560.2825       1.2075272
       6560.2999       1.2078831
       6560.3173       1.2083334
       6560.3347       1.2095502
       6560.3522       1.2121905
       6560.3696       1.2166671
       6560.3870       1.2229743
       6560.4044       1.2306381
       6560.4218       1.2388162
       6560.4392       1.2465104
       6560.4566       1.2528117
       6560.4740       1.2570959
       6560.4914       1.2591204
       6560.5088       1.2590196
       6560.5263       1.2572310
       6560.5437       1.2543899
       6560.5611       1.2512227
       6560.5785       1.2484462
       6560.5959       1.2466778
       6560.6133       1.2463615
       6560.6307       1.2477203
       6560.6481       1.2507438
       6560.6655       1.2552136
       6560.6829       1.2607579
       6560.7004       1.2669249
       6560.7178       1.2732611
       6560.7352       1.2793808
       6560.7526       1.2850149
       6560.7700       1.2900351
       6560.7874       1.2944553
       6560.8048       1.2984188
       6560.8222       1.3021712
       6560.8396       1.3060145
       6560.8571       1.3102212
       6560.8745       1.3149395
       6560.8919       1.3201160
       6560.9093       1.3254918
       6560.9267       1.3306995
       6560.9441       1.3354409
       6560.9615       1.3396622
       6560.9789       1.3436336
       6560.9963       1.3478742
       6561.0137       1.3529453
       6561.0312       1.3592034
       6561.0486       1.3666295
       6561.0660       1.3748174
       6561.0834       1.3831263
       6561.1008       1.3909319
       6561.1182       1.3978726
       6561.1356       1.4039945
       6561.1530       1.4097479
       6561.1704       1.4158452
       6561.1879       1.4230421
       6561.2053       1.4319274
       6561.2227       1.4427918
       6561.2401       1.4556077
       6561.2575       1.4701029
       6561.2749       1.4858757
       6561.2923       1.5024973
       6561.3097       1.5195706
       6561.3271       1.5367515
       6561.3445       1.5537591
       6561.3620       1.5703999
       6561.3794       1.5866100
       6561.3968       1.6024919
       6561.4142       1.6183143
       6561.4316       1.6344547
       6561.4490       1.6512897
       6561.4664       1.6690728
       6561.4838       1.6878360
       6561.5012       1.7073781
       6561.5186       1.7273470
       6561.5361       1.7473721
       6561.5535       1.7672021
       6561.5709       1.7867861
       6561.5883       1.8062671
       6561.6057       1.8258969
       6561.6231       1.8459211
       6561.6405       1.8664927
       6561.6579       1.8876548
       6561.6753       1.9093889
       6561.6928       1.9316910
       6561.7102       1.9546258
       6561.7276       1.9783271
       6561.7450       2.0029418
       6561.7624       2.0285454
       6561.7798       2.0550623
       6561.7972       2.0822247
       6561.8146       2.1095906
       6561.8320       2.1366244
       6561.8494       2.1628195
       6561.8669       2.1878199
       6561.8843       2.2114891
       6561.9017       2.2338901
       6561.9191       2.2551796
       6561.9365       2.2754634
       6561.9539       2.2946838
       6561.9713       2.3125912
       6561.9887       2.3288188
       6562.0061       2.3430260
       6562.0236       2.3550574
       6562.0410       2.3650594
       6562.0584       2.3735163
       6562.0758       2.3811917
       6562.0932       2.3889882
       6562.1106       2.3977563
       6562.1280       2.4081095
       6562.1454       2.4202408
       6562.1628       2.4339203
       6562.1802       2.4485627
       6562.1977       2.4633902
       6562.2151       2.4776224
       6562.2325       2.4906269
       6562.2499       2.5019912
       6562.2673       2.5115175
       6562.2847       2.5191792
       6562.3021       2.5250818
       6562.3195       2.5294560
       6562.3369       2.5326749
       6562.3543       2.5352652
       6562.3718       2.5378775
       6562.3892       2.5412020
       6562.4066       2.5458462
       6562.4240       2.5522207
       6562.4414       2.5604830
       6562.4588       2.5705683
       6562.4762       2.5822980
       6562.4936       2.5955139
       6562.5110       2.6101765
       6562.5285       2.6263746
       6562.5459       2.6442365
       6562.5633       2.6637734
       6562.5807       2.6847201
       6562.5981       2.7064439
       6562.6155       2.7279786
       6562.6329       2.7481956
       6562.6503       2.7660718
       6562.6677       2.7809613
       6562.6851       2.7927633
       6562.7026       2.8019059
       6562.7200       2.8091414
       6562.7374       2.8152341
       6562.7548       2.8206712
       6562.7722       2.8255105
       6562.7896       2.8294176
       6562.8070       2.8318532
       6562.8244       2.8322939
       6562.8418       2.8303906
       6562.8593       2.8260142
       6562.8767       2.8192024
       6562.8941       2.8100645
       6562.9115       2.7987036
       6562.9289       2.7851885
       6562.9463       2.7695681
       6562.9637       2.7518975
       6562.9811       2.7322492
       6562.9985       2.7107029
       6563.0159       2.6873310
       6563.0334       2.6621998
       6563.0508       2.6353931
       6563.0682       2.6070474
       6563.0856       2.5773788
       6563.1030       2.5466944
       6563.1204       2.5153923
       6563.1378       2.4839566
       6563.1552       2.4529422
       6563.1726       2.4229338
       6563.1900       2.3944680
       6563.2075       2.3679302
       6563.2249       2.3434658
       6563.2423       2.3209455
       6563.2597       2.3000064
       6563.2771       2.2801560
       6563.2945       2.2609016
       6563.3119       2.2418677
       6563.3293       2.2228726
       6563.3467       2.2039546
       6563.3642       2.1853417
       6563.3816       2.1673670
       6563.3990       2.1503487
       6563.4164       2.1344685
       6563.4338       2.1196957
       6563.4512       2.1057913
       6563.4686       2.0924295
       6563.4860       2.0793492
       6563.5034       2.0664871
       6563.5208       2.0540198
       6563.5383       2.0422889
       6563.5557       2.0316369
       6563.5731       2.0222219
       6563.5905       2.0138905
       6563.6079       2.0061578
       6563.6253       1.9983027
       6563.6427       1.9895449
