# Angstrom [air],  flux [abs.cor.cont.sub+1]
       6546.4875      0.95762359
       6546.5049      0.96553467
       6546.5223      0.97316676
       6546.5397      0.98036096
       6546.5571      0.98700059
       6546.5745      0.99303249
       6546.5920      0.99847459
       6546.6094       1.0034028
       6546.6268       1.0079186
       6546.6442       1.0121076
       6546.6616       1.0160057
       6546.6790       1.0195869
       6546.6964       1.0227791
       6546.7138       1.0255006
       6546.7312       1.0277006
       6546.7486       1.0293880
       6546.7661       1.0306368
       6546.7835       1.0315673
       6546.8009       1.0323113
       6546.8183       1.0329740
       6546.8357       1.0336052
       6546.8531       1.0341921
       6546.8705       1.0346738
       6546.8879       1.0349752
       6546.9053       1.0350448
       6546.9228       1.0348835
       6546.9402       1.0345490
       6546.9576       1.0341362
       6546.9750       1.0337371
       6546.9924       1.0334006
       6547.0098       1.0331097
       6547.0272       1.0327867
       6547.0446       1.0323239
       6547.0620       1.0316287
       6547.0794       1.0306561
       6547.0969       1.0294202
       6547.1143       1.0279865
       6547.1317       1.0264529
       6547.1491       1.0249338
       6547.1665       1.0235518
       6547.1839       1.0224351
       6547.2013       1.0217143
       6547.2187       1.0215102
       6547.2361       1.0219136
       6547.2535       1.0229617
       6547.2710       1.0246188
       6547.2884       1.0267712
       6547.3058       1.0292394
       6547.3232       1.0318073
       6547.3406       1.0342613
       6547.3580       1.0364269
       6547.3754       1.0381934
       6547.3928       1.0395184
       6547.4102       1.0404138
       6547.4276       1.0409221
       6547.4451       1.0410939
       6547.4625       1.0409762
       6547.4799       1.0406120
       6547.4973       1.0400470
       6547.5147       1.0393371
       6547.5321       1.0385501
       6547.5495       1.0377620
       6547.5669       1.0370501
       6547.5843       1.0364870
       6547.6017       1.0361358
       6547.6192       1.0360456
       6547.6366       1.0362438
       6547.6540       1.0367271
       6547.6714       1.0374549
       6547.6888       1.0383537
       6547.7062       1.0393305
       6547.7236       1.0403025
       6547.7410       1.0412206
       6547.7584       1.0420819
       6547.7758       1.0429240
       6547.7933       1.0438026
       6547.8107       1.0447611
       6547.8281       1.0458016
       6547.8455       1.0468665
       6547.8629       1.0478343
       6547.8803       1.0485323
       6547.8977       1.0487618
       6547.9151       1.0483324
       6547.9325       1.0470956
       6547.9500       1.0449714
       6547.9674       1.0419586
       6547.9848       1.0381311
       6548.0022       1.0336234
       6548.0196       1.0286159
       6548.0370       1.0233286
       6548.0544       1.0180232
       6548.0718       1.0130062
       6548.0892       1.0086168
       6548.1066       1.0051918
       6548.1241       1.0030069
       6548.1415       1.0022147
       6548.1589       1.0028029
       6548.1763       1.0045950
       6548.1937       1.0072962
       6548.2111       1.0105675
       6548.2285       1.0140993
       6548.2459       1.0176586
       6548.2633       1.0210990
       6548.2807       1.0243395
       6548.2982       1.0273302
       6548.3156       1.0300268
       6548.3330       1.0323826
       6548.3504       1.0343615
       6548.3678       1.0359612
       6548.3852       1.0372212
       6548.4026       1.0382214
       6548.4200       1.0390608
       6548.4374       1.0398290
       6548.4548       1.0405811
       6548.4723       1.0413275
       6548.4897       1.0420413
       6548.5071       1.0426777
       6548.5245       1.0431986
       6548.5419       1.0435906
       6548.5593       1.0438719
       6548.5767       1.0440864
       6548.5941       1.0442886
       6548.6115       1.0445250
       6548.6289       1.0448214
       6548.6464       1.0451798
       6548.6638       1.0455868
       6548.6812       1.0460304
       6548.6986       1.0465160
       6548.7160       1.0470733
       6548.7334       1.0477499
       6548.7508       1.0485908
       6548.7682       1.0496129
       6548.7856       1.0507850
       6548.8030       1.0520245
       6548.8205       1.0532137
       6548.8379       1.0542290
       6548.8553       1.0549725
       6548.8727       1.0553916
       6548.8901       1.0554828
       6548.9075       1.0552815
       6548.9249       1.0548460
       6548.9423       1.0542434
       6548.9597       1.0535387
       6548.9772       1.0527888
       6548.9946       1.0520391
       6549.0120       1.0513181
       6549.0294       1.0506368
       6549.0468       1.0499861
       6549.0642       1.0493374
       6549.0816       1.0486461
       6549.0990       1.0478627
       6549.1164       1.0469483
       6549.1338       1.0458940
       6549.1513       1.0447320
       6549.1687       1.0435340
       6549.1861       1.0423925
       6549.2035       1.0413919
       6549.2209       1.0405810
       6549.2383       1.0399611
       6549.2557       1.0394962
       6549.2731       1.0391419
       6549.2905       1.0388787
       6549.3079       1.0387321
       6549.3254       1.0387659
       6549.3428       1.0390508
       6549.3602       1.0396208
       6549.3776       1.0404401
       6549.3950       1.0413986
       6549.4124       1.0423417
       6549.4298       1.0431234
       6549.4472       1.0436601
       6549.4646       1.0439601
       6549.4820       1.0441169
       6549.4995       1.0442683
       6549.5169       1.0445426
       6549.5343       1.0450152
       6549.5517       1.0456917
       6549.5691       1.0465200
       6549.5865       1.0474169
       6549.6039       1.0482949
       6549.6213       1.0490776
       6549.6387       1.0497062
       6549.6561       1.0501434
       6549.6736       1.0503787
       6549.6910       1.0504310
       6549.7084       1.0503442
       6549.7258       1.0501722
       6549.7432       1.0499544
       6549.7606       1.0496966
       6549.7780       1.0493684
       6549.7954       1.0489209
       6549.8128       1.0483173
       6549.8302       1.0475606
       6549.8477       1.0467017
       6549.8651       1.0458250
       6549.8825       1.0450191
       6549.8999       1.0443491
       6549.9173       1.0438427
       6549.9347       1.0434935
       6549.9521       1.0432743
       6549.9695       1.0431496
       6549.9869       1.0430826
       6550.0043       1.0430361
       6550.0218       1.0429750
       6550.0392       1.0428749
       6550.0566       1.0427350
       6550.0740       1.0425893
       6550.0914       1.0425055
       6550.1088       1.0425697
       6550.1262       1.0428593
       6550.1436       1.0434150
       6550.1610       1.0442257
       6550.1785       1.0452299
       6550.1959       1.0463346
       6550.2133       1.0474427
       6550.2307       1.0484777
       6550.2481       1.0493966
       6550.2655       1.0501880
       6550.2829       1.0508555
       6550.3003       1.0513941
       6550.3177       1.0517741
       6550.3351       1.0519391
       6550.3526       1.0518275
       6550.3700       1.0514090
       6550.3874       1.0507163
       6550.4048       1.0498537
       6550.4222       1.0489725
       6550.4396       1.0482209
       6550.4570       1.0476911
       6550.4744       1.0473894
       6550.4918       1.0472433
       6550.5092       1.0471437
       6550.5267       1.0470027
       6550.5441       1.0468031
       6550.5615       1.0466162
       6550.5789       1.0465810
       6550.5963       1.0468504
       6550.6137       1.0475269
       6550.6311       1.0486144
       6550.6485       1.0500082
       6550.6659       1.0515266
       6550.6833       1.0529698
       6550.7008       1.0541808
       6550.7182       1.0550833
       6550.7356       1.0556863
       6550.7530       1.0560596
       6550.7704       1.0562977
       6550.7878       1.0564910
       6550.8052       1.0567114
       6550.8226       1.0570134
       6550.8400       1.0574364
       6550.8574       1.0580000
       6550.8749       1.0586893
       6550.8923       1.0594403
       6550.9097       1.0601418
       6550.9271       1.0606644
       6550.9445       1.0609086
       6550.9619       1.0608592
       6550.9793       1.0606053
       6550.9967       1.0603155
       6551.0141       1.0601768
       6551.0315       1.0603199
       6551.0490       1.0607663
       6551.0664       1.0614200
       6551.0838       1.0621078
       6551.1012       1.0626473
       6551.1186       1.0629112
       6551.1360       1.0628611
       6551.1534       1.0625419
       6551.1708       1.0620464
       6551.1882       1.0614748
       6551.2057       1.0609071
       6551.2231       1.0603966
       6551.2405       1.0599767
       6551.2579       1.0596678
       6551.2753       1.0594744
       6551.2927       1.0593746
       6551.3101       1.0593102
       6551.3275       1.0591899
       6551.3449       1.0589102
       6551.3623       1.0583885
       6551.3798       1.0575969
       6551.3972       1.0565813
       6551.4146       1.0554559
       6551.4320       1.0543702
       6551.4494       1.0534600
       6551.4668       1.0528003
       6551.4842       1.0523831
       6551.5016       1.0521307
       6551.5190       1.0519410
       6551.5364       1.0517435
       6551.5539       1.0515406
       6551.5713       1.0514140
       6551.5887       1.0514957
       6551.6061       1.0519194
       6551.6235       1.0527633
       6551.6409       1.0540272
       6551.6583       1.0556292
       6551.6757       1.0574282
       6551.6931       1.0592577
       6551.7105       1.0609626
       6551.7280       1.0624290
       6551.7454       1.0636038
       6551.7628       1.0645011
       6551.7802       1.0651939
       6551.7976       1.0657927
       6551.8150       1.0664130
       6551.8324       1.0671385
       6551.8498       1.0679914
       6551.8672       1.0689164
       6551.8846       1.0697865
       6551.9021       1.0704270
       6551.9195       1.0706511
       6551.9369       1.0702972
       6551.9543       1.0692560
       6551.9717       1.0674851
       6551.9891       1.0650110
       6552.0065       1.0619229
       6552.0239       1.0583639
       6552.0413       1.0545224
       6552.0587       1.0506238
       6552.0762       1.0469191
       6552.0936       1.0436704
       6552.1110       1.0411312
       6552.1284       1.0395212
       6552.1458       1.0389985
       6552.1632       1.0396316
       6552.1806       1.0413773
       6552.1980       1.0440759
       6552.2154       1.0474707
       6552.2329       1.0512538
       6552.2503       1.0551281
       6552.2677       1.0588636
       6552.2851       1.0623283
       6552.3025       1.0654709
       6552.3199       1.0682733
       6552.3373       1.0706982
       6552.3547       1.0726601
       6552.3721       1.0740391
       6552.3895       1.0747307
       6552.4070       1.0747083
       6552.4244       1.0740664
       6552.4418       1.0730201
       6552.4592       1.0718609
       6552.4766       1.0708833
       6552.4940       1.0703127
       6552.5114       1.0702586
       6552.5288       1.0707074
       6552.5462       1.0715514
       6552.5636       1.0726364
       6552.5811       1.0738108
       6552.5985       1.0749593
       6552.6159       1.0760158
       6552.6333       1.0769584
       6552.6507       1.0777964
       6552.6681       1.0785573
       6552.6855       1.0792815
       6552.7029       1.0800245
       6552.7203       1.0808581
       6552.7377       1.0818634
       6552.7552       1.0831090
       6552.7726       1.0846220
       6552.7900       1.0863647
       6552.8074       1.0882324
       6552.8248       1.0900771
       6552.8422       1.0917477
       6552.8596       1.0931278
       6552.8770       1.0941541
       6552.8944       1.0948096
       6552.9118       1.0950986
       6552.9293       1.0950240
       6552.9467       1.0945744
       6552.9641       1.0937368
       6552.9815       1.0925207
       6552.9989       1.0909803
       6553.0163       1.0892204
       6553.0337       1.0873809
       6553.0511       1.0856056
       6553.0685       1.0840082
       6553.0859       1.0826457
       6553.1034       1.0815059
       6553.1208       1.0805071
       6553.1382       1.0795095
       6553.1556       1.0783372
       6553.1730       1.0768135
       6553.1904       1.0748072
       6553.2078       1.0722807
       6553.2252       1.0693222
       6553.2426       1.0661466
       6553.2600       1.0630591
       6553.2775       1.0603910
       6553.2949       1.0584292
       6553.3123       1.0573613
       6553.3297       1.0572517
       6553.3471       1.0580469
       6553.3645       1.0596029
       6553.3819       1.0617209
       6553.3993       1.0641840
       6553.4167       1.0667915
       6553.4342       1.0693875
       6553.4516       1.0718808
       6553.4690       1.0742472
       6553.4864       1.0765117
       6553.5038       1.0787130
       6553.5212       1.0808636
       6553.5386       1.0829215
       6553.5560       1.0847851
       6553.5734       1.0863212
       6553.5908       1.0874048
       6553.6083       1.0879613
       6553.6257       1.0879974
       6553.6431       1.0876109
       6553.6605       1.0869789
       6553.6779       1.0863285
       6553.6953       1.0858944
       6553.7127       1.0858748
       6553.7301       1.0863916
       6553.7475       1.0874649
       6553.7649       1.0890089
       6553.7824       1.0908503
       6553.7998       1.0927671
       6553.8172       1.0945378
       6553.8346       1.0959898
       6553.8520       1.0970313
       6553.8694       1.0976590
       6553.8868       1.0979393
       6553.9042       1.0979708
       6553.9216       1.0978422
       6553.9390       1.0975999
       6553.9565       1.0972372
       6553.9739       1.0967051
       6553.9913       1.0959418
       6554.0087       1.0949076
       6554.0261       1.0936123
       6554.0435       1.0921263
       6554.0609       1.0905712
       6554.0783       1.0890929
       6554.0957       1.0878279
       6554.1131       1.0868693
       6554.1306       1.0862430
       6554.1480       1.0858972
       6554.1654       1.0857101
       6554.1828       1.0855159
       6554.2002       1.0851457
       6554.2176       1.0844786
       6554.2350       1.0834886
       6554.2524       1.0822591
       6554.2698       1.0809700
       6554.2872       1.0798546
       6554.3047       1.0791418
       6554.3221       1.0790021
       6554.3395       1.0795138
       6554.3569       1.0806522
       6554.3743       1.0823009
       6554.3917       1.0842782
       6554.4091       1.0863733
       6554.4265       1.0883850
       6554.4439       1.0901586
       6554.4614       1.0916106
       6554.4788       1.0927373
       6554.4962       1.0936053
       6554.5136       1.0943291
       6554.5310       1.0950427
       6554.5484       1.0958717
       6554.5658       1.0969118
       6554.5832       1.0982147
       6554.6006       1.0997857
       6554.6180       1.1015924
       6554.6355       1.1035847
       6554.6529       1.1057159
       6554.6703       1.1079573
       6554.6877       1.1102961
       6554.7051       1.1127189
       6554.7225       1.1151908
       6554.7399       1.1176441
       6554.7573       1.1199864
       6554.7747       1.1221271
       6554.7921       1.1240109
       6554.8096       1.1256425
       6554.8270       1.1270928
       6554.8444       1.1284838
       6554.8618       1.1299606
       6554.8792       1.1316500
       6554.8966       1.1336300
       6554.9140       1.1359076
       6554.9314       1.1384099
       6554.9488       1.1409890
       6554.9662       1.1434403
       6554.9837       1.1455332
       6555.0011       1.1470492
       6555.0185       1.1478206
       6555.0359       1.1477610
       6555.0533       1.1468785
       6555.0707       1.1452665
       6555.0881       1.1430699
       6555.1055       1.1404362
       6555.1229       1.1374681
       6555.1403       1.1341938
       6555.1578       1.1305712
       6555.1752       1.1265244
       6555.1926       1.1219988
       6555.2100       1.1170115
       6555.2274       1.1116748
       6555.2448       1.1061845
       6555.2622       1.1007789
       6555.2796       1.0956856
       6555.2970       1.0910759
       6555.3144       1.0870429
       6555.3319       1.0836062
       6555.3493       1.0807366
       6555.3667       1.0783882
       6555.3841       1.0765207
       6555.4015       1.0751023
       6555.4189       1.0740966
       6555.4363       1.0734420
       6555.4537       1.0730433
       6555.4711       1.0727841
       6555.4885       1.0725588
       6555.5060       1.0723095
       6555.5234       1.0720523
       6555.5408       1.0718714
       6555.5582       1.0718864
       6555.5756       1.0722053
       6555.5930       1.0728833
       6555.6104       1.0739037
       6555.6278       1.0751853
       6555.6452       1.0766112
       6555.6627       1.0780622
       6555.6801       1.0794436
       6555.6975       1.0806970
       6555.7149       1.0817995
       6555.7323       1.0827540
       6555.7497       1.0835770
       6555.7671       1.0842875
       6555.7845       1.0848990
       6555.8019       1.0854172
       6555.8193       1.0858444
       6555.8368       1.0861880
       6555.8542       1.0864711
       6555.8716       1.0867384
       6555.8890       1.0870530
       6555.9064       1.0874850
       6555.9238       1.0880915
       6555.9412       1.0888943
       6555.9586       1.0898638
       6555.9760       1.0909174
       6555.9934       1.0919385
       6556.0109       1.0928117
       6556.0283       1.0934622
       6556.0457       1.0938807
       6556.0631       1.0941235
       6556.0805       1.0942843
       6556.0979       1.0944529
       6556.1153       1.0946800
       6556.1327       1.0949618
       6556.1501       1.0952521
       6556.1675       1.0954896
       6556.1850       1.0956337
       6556.2024       1.0956840
       6556.2198       1.0956846
       6556.2372       1.0957112
       6556.2546       1.0958509
       6556.2720       1.0961813
       6556.2894       1.0967558
       6556.3068       1.0975932
       6556.3242       1.0986712
       6556.3416       1.0999232
       6556.3591       1.1012405
       6556.3765       1.1024858
       6556.3939       1.1035174
       6556.4113       1.1042204
       6556.4287       1.1045338
       6556.4461       1.1044625
       6556.4635       1.1040652
       6556.4809       1.1034226
       6556.4983       1.1025955
       6556.5157       1.1015911
       6556.5332       1.1003529
       6556.5506       1.0987803
       6556.5680       1.0967740
       6556.5854       1.0942889
       6556.6028       1.0913752
       6556.6202       1.0881908
       6556.6376       1.0849800
       6556.6550       1.0820262
       6556.6724       1.0795960
       6556.6899       1.0778905
       6556.7073       1.0770167
       6556.7247       1.0769816
       6556.7421       1.0777043
       6556.7595       1.0790399
       6556.7769       1.0808057
       6556.7943       1.0828047
       6556.8117       1.0848423
       6556.8291       1.0867399
       6556.8465       1.0883508
       6556.8640       1.0895745
       6556.8814       1.0903747
       6556.8988       1.0907941
       6556.9162       1.0909551
       6556.9336       1.0910402
       6556.9510       1.0912522
       6556.9684       1.0917655
       6556.9858       1.0926844
       6557.0032       1.0940243
       6557.0206       1.0957197
       6557.0381       1.0976528
       6557.0555       1.0996881
       6557.0729       1.1017028
       6557.0903       1.1036054
       6557.1077       1.1053441
       6557.1251       1.1069075
       6557.1425       1.1083195
       6557.1599       1.1096329
       6557.1773       1.1109196
       6557.1947       1.1122594
       6557.2122       1.1137247
       6557.2296       1.1153587
       6557.2470       1.1171493
       6557.2644       1.1190105
       6557.2818       1.1207828
       6557.2992       1.1222635
       6557.3166       1.1232635
       6557.3340       1.1236711
       6557.3514       1.1234964
       6557.3688       1.1228738
       6557.3863       1.1220196
       6557.4037       1.1211585
       6557.4211       1.1204488
       6557.4385       1.1199312
       6557.4559       1.1195192
       6557.4733       1.1190318
       6557.4907       1.1182606
       6557.5081       1.1170501
       6557.5255       1.1153609
       6557.5429       1.1133046
       6557.5604       1.1111323
       6557.5778       1.1091830
       6557.5952       1.1078026
       6557.6126       1.1072609
       6557.6300       1.1076893
       6557.6474       1.1090564
       6557.6648       1.1111845
       6557.6822       1.1137975
       6557.6996       1.1165821
       6557.7171       1.1192452
       6557.7345       1.1215543
       6557.7519       1.1233595
       6557.7693       1.1245993
       6557.7867       1.1252973
       6557.8041       1.1255507
       6557.8215       1.1255098
       6557.8389       1.1253466
       6557.8563       1.1252155
       6557.8737       1.1252162
       6557.8912       1.1253729
       6557.9086       1.1256388
       6557.9260       1.1259247
       6557.9434       1.1261426
       6557.9608       1.1262448
       6557.9782       1.1262479
       6557.9956       1.1262334
       6558.0130       1.1263281
       6558.0304       1.1266692
       6558.0478       1.1273634
       6558.0653       1.1284490
       6558.0827       1.1298711
       6558.1001       1.1314814
       6558.1175       1.1330640
       6558.1349       1.1343892
       6558.1523       1.1352790
       6558.1697       1.1356565
       6558.1871       1.1355693
       6558.2045       1.1351753
       6558.2219       1.1346964
       6558.2394       1.1343537
       6558.2568       1.1343063
       6558.2742       1.1346094
       6558.2916       1.1352054
       6558.3090       1.1359458
       6558.3264       1.1366387
       6558.3438       1.1371067
       6558.3612       1.1372386
       6558.3786       1.1370189
       6558.3960       1.1365265
       6558.4135       1.1359022
       6558.4309       1.1352986
       6558.4483       1.1348288
       6558.4657       1.1345346
       6558.4831       1.1343853
       6558.5005       1.1343058
       6558.5179       1.1342208
       6558.5353       1.1340955
       6558.5527       1.1339538
       6558.5701       1.1338668
       6558.5876       1.1339185
       6558.6050       1.1341670
       6558.6224       1.1346209
       6558.6398       1.1352438
       6558.6572       1.1359814
       6558.6746       1.1367995
       6558.6920       1.1377104
       6558.7094       1.1387762
       6558.7268       1.1400864
       6558.7442       1.1417201
       6558.7617       1.1437112
       6558.7791       1.1460289
       6558.7965       1.1485836
       6558.8139       1.1512572
       6558.8313       1.1539398
       6558.8487       1.1565618
       6558.8661       1.1591101
       6558.8835       1.1616253
       6558.9009       1.1641778
       6558.9184       1.1668351
       6558.9358       1.1696288
       6558.9532       1.1725364
       6558.9706       1.1754849
       6558.9880       1.1783785
       6559.0054       1.1811386
       6559.0228       1.1837404
       6559.0402       1.1862264
       6559.0576       1.1886905
       6559.0750       1.1912346
       6559.0925       1.1939147
       6559.1099       1.1966991
       6559.1273       1.1994538
       6559.1447       1.2019613
       6559.1621       1.2039652
       6559.1795       1.2052235
       6559.1969       1.2055555
       6559.2143       1.2048694
       6559.2317       1.2031704
       6559.2491       1.2005495
       6559.2666       1.1971614
       6559.2840       1.1931950
       6559.3014       1.1888426
       6559.3188       1.1842742
       6559.3362       1.1796217
       6559.3536       1.1749783
       6559.3710       1.1704094
       6559.3884       1.1659705
       6559.4058       1.1617194
       6559.4232       1.1577208
       6559.4407       1.1540396
       6559.4581       1.1507330
       6559.4755       1.1478445
       6559.4929       1.1454033
       6559.5103       1.1434241
       6559.5277       1.1419078
       6559.5451       1.1408408
       6559.5625       1.1401959
       6559.5799       1.1399394
       6559.5973       1.1400406
       6559.6148       1.1404827
       6559.6322       1.1412674
       6559.6496       1.1424137
       6559.6670       1.1439538
       6559.6844       1.1459295
       6559.7018       1.1483911
       6559.7192       1.1513959
       6559.7366       1.1549957
       6559.7540       1.1592130
       6559.7714       1.1640078
       6559.7889       1.1692515
       6559.8063       1.1747258
       6559.8237       1.1801564
       6559.8411       1.1852773
       6559.8585       1.1899029
       6559.8759       1.1939801
       6559.8933       1.1975958
       6559.9107       1.2009351
       6559.9281       1.2042070
       6559.9456       1.2075689
       6559.9630       1.2110811
       6559.9804       1.2147042
       6559.9978       1.2183323
       6560.0152       1.2218411
       6560.0326       1.2251253
       6560.0500       1.2281156
       6560.0674       1.2307746
       6560.0848       1.2330848
       6560.1022       1.2350351
       6560.1197       1.2366100
       6560.1371       1.2377916
       6560.1545       1.2385701
       6560.1719       1.2389631
       6560.1893       1.2390328
       6560.2067       1.2388922
       6560.2241       1.2386889
       6560.2415       1.2385697
       6560.2589       1.2386400
       6560.2763       1.2389379
       6560.2938       1.2394387
       6560.3112       1.2400873
       6560.3286       1.2408421
       6560.3460       1.2417048
       6560.3634       1.2427222
       6560.3808       1.2439576
       6560.3982       1.2454537
       6560.4156       1.2472041
       6560.4330       1.2491489
       6560.4504       1.2511889
       6560.4679       1.2532069
       6560.4853       1.2550852
       6560.5027       1.2567150
       6560.5201       1.2580072
       6560.5375       1.2589087
       6560.5549       1.2594247
       6560.5723       1.2596371
       6560.5897       1.2597053
       6560.6071       1.2598450
       6560.6245       1.2602898
       6560.6420       1.2612508
       6560.6594       1.2628881
       6560.6768       1.2653010
       6560.6942       1.2685326
       6560.7116       1.2725783
       6560.7290       1.2773948
       6560.7464       1.2828833
       6560.7638       1.2889033
       6560.7812       1.2952735
       6560.7986       1.3017894
       6560.8161       1.3082511
       6560.8335       1.3144953
       6560.8509       1.3204212
       6560.8683       1.3260059
       6560.8857       1.3313037
       6560.9031       1.3364328
       6560.9205       1.3415500
       6560.9379       1.3468193
       6560.9553       1.3523788
       6560.9728       1.3583118
       6560.9902       1.3646281
       6561.0076       1.3712619
       6561.0250       1.3780895
       6561.0424       1.3849639
       6561.0598       1.3917593
       6561.0772       1.3984127
       6561.0946       1.4049508
       6561.1120       1.4114978
       6561.1294       1.4182623
       6561.1469       1.4255065
       6561.1643       1.4335078
       6561.1817       1.4425136
       6561.1991       1.4526996
       6561.2165       1.4641345
       6561.2339       1.4767585
       6561.2513       1.4903844
       6561.2687       1.5047238
       6561.2861       1.5194356
       6561.3035       1.5341882
       6561.3210       1.5487175
       6561.3384       1.5628696
       6561.3558       1.5766192
       6561.3732       1.5900630
       6561.3906       1.6034037
       6561.4080       1.6169109
       6561.4254       1.6308742
       6561.4428       1.6455545
       6561.4602       1.6611356
       6561.4776       1.6776914
       6561.4951       1.6951839
       6561.5125       1.7134961
       6561.5299       1.7324843
       6561.5473       1.7520240
       6561.5647       1.7720258
       6561.5821       1.7924125
       6561.5995       1.8130769
       6561.6169       1.8338501
       6561.6343       1.8545032
       6561.6517       1.8747879
       6561.6692       1.8944955
       6561.6866       1.9135076
       6561.7040       1.9318170
       6561.7214       1.9495124
       6561.7388       1.9667385
       6561.7562       1.9836464
       6561.7736       2.0003496
       6561.7910       2.0168959
       6561.8084       2.0332569
       6561.8258       2.0493379
       6561.8433       2.0650031
       6561.8607       2.0801074
       6561.8781       2.0945262
       6561.8955       2.1081741
       6561.9129       2.1210130
       6561.9303       2.1330531
       6561.9477       2.1443558
       6561.9651       2.1550370
       6561.9825       2.1652658
       6561.9999       2.1752465
       6562.0174       2.1851772
       6562.0348       2.1951918
       6562.0522       2.2052921
       6562.0696       2.2153315
       6562.0870       2.2250369
       6562.1044       2.2340837
       6562.1218       2.2421953
       6562.1392       2.2492327
       6562.1566       2.2552425
       6562.1741       2.2604505
       6562.1915       2.2652092
       6562.2089       2.2699199
       6562.2263       2.2749542
       6562.2437       2.2805928
       6562.2611       2.2869905
       6562.2785       2.2941703
       6562.2959       2.3020404
       6562.3133       2.3104276
       6562.3307       2.3191176
       6562.3482       2.3278945
       6562.3656       2.3365769
       6562.3830       2.3450499
       6562.4004       2.3532929
       6562.4178       2.3613962
       6562.4352       2.3695629
       6562.4526       2.3780851
       6562.4700       2.3872984
       6562.4874       2.3975201
       6562.5048       2.4089882
       6562.5223       2.4218142
       6562.5397       2.4359581
       6562.5571       2.4512290
       6562.5745       2.4673076
       6562.5919       2.4837884
       6562.6093       2.5002346
       6562.6267       2.5162351
       6562.6441       2.5314487
       6562.6615       2.5456223
       6562.6789       2.5585714
       6562.6964       2.5701528
       6562.7138       2.5802155
       6562.7312       2.5885660
       6562.7486       2.5949665
       6562.7660       2.5991579
       6562.7834       2.6008988
       6562.8008       2.6000061
       6562.8182       2.5963773
       6562.8356       2.5899871
       6562.8530       2.5808595
       6562.8705       2.5690329
       6562.8879       2.5545364
       6562.9053       2.5373926
       6562.9227       2.5176482
       6562.9401       2.4954187
       6562.9575       2.4709278
       6562.9749       2.4445256
       6562.9923       2.4166770
       6563.0097       2.3879241
       6563.0271       2.3588293
       6563.0446       2.3299133
       6563.0620       2.3015985
       6563.0794       2.2741706
       6563.0968       2.2477668
       6563.1142       2.2223914
       6563.1316       2.1979557
       6563.1490       2.1743287
       6563.1664       2.1513862
       6563.1838       2.1290419
       6563.2013       2.1072556
       6563.2187       2.0860177
       6563.2361       2.0653264
       6563.2535       2.0451721
       6563.2709       2.0255437
       6563.2883       2.0064554
       6563.3057       1.9879757
       6563.3231       1.9702353
       6563.3405       1.9533971
       6563.3579       1.9375845
       6563.3754       1.9228232
       6563.3928       1.9090084
       6563.4102       1.8959262
       6563.4276       1.8833201
       6563.4450       1.8709730
       6563.4624       1.8587691
       6563.4798       1.8467121
       6563.4972       1.8349009
       6563.5146       1.8234789
       6563.5320       1.8125823
       6563.5495       1.8023025
       6563.5669       1.7926714
       6563.5843       1.7836638
       6563.6017       1.7752102
       6563.6191       1.7672130
       6563.6365       1.7595629
       6563.6539       1.7521553
